time_s,signal,time_min,time_hour,smoothed_signal,baseline,detrended_signal
13702.191001,-0.418013,228.36985001666665,3.8061641669444444,-0.417992,-0.418196,0.00020400000000003748
13702.324001,-0.418013,228.37206668333334,3.806201111388889,-0.417992,-0.418196,0.00020400000000003748
13702.457001,-0.41793,228.37428335,3.8062380558333335,-0.417987,-0.418196,0.00020900000000001473
13702.593001,-0.417992,228.37655001666664,3.806275833611111,-0.417987,-0.418196,0.00020900000000001473
13702.724001,-0.418037,228.37873335,3.8063122225000003,-0.417992,-0.418196,0.00020400000000003748
13702.855001,-0.417981,228.38091668333334,3.8063486113888887,-0.417992,-0.418196,0.00020400000000003748
13702.988001,-0.417971,228.38313335,3.8063855558333333,-0.417987,-0.418196,0.00020900000000001473
13703.120001,-0.418005,228.38533335,3.8064222224999997,-0.417987,-0.418196,0.00020900000000001473
13703.253001,-0.418042,228.38755001666667,3.8064591669444443,-0.417992,-0.418196,0.00020400000000003748
13703.386001,-0.417971,228.38976668333333,3.806496111388889,-0.417987,-0.418196,0.00020900000000001473
13703.517001,-0.417987,228.39195001666667,3.8065325002777777,-0.417987,-0.418196,0.00020900000000001473
13703.650001,-0.418057,228.39416668333334,3.8065694447222223,-0.417987,-0.418196,0.00020900000000001473
13703.782001,-0.418043,228.39636668333333,3.8066061113888887,-0.417987,-0.418196,0.00020900000000001473
13703.913001,-0.417974,228.3985500166667,3.806642500277778,-0.417981,-0.418196,0.00021500000000002073
13704.048001,-0.417974,228.40080001666666,3.8066800002777774,-0.417981,-0.418196,0.00021500000000002073
13704.181001,-0.418066,228.40301668333333,3.8067169447222224,-0.417981,-0.418196,0.00021500000000002073
13704.321001,-0.418019,228.40535001666666,3.806755833611111,-0.417981,-0.418196,0.00021500000000002073
13704.453001,-0.417964,228.40755001666668,3.8067925002777776,-0.417987,-0.418196,0.00020900000000001473
13704.591001,-0.41794,228.40985001666667,3.8068308336111114,-0.417994,-0.418196,0.00020200000000003548
13704.724001,-0.418017,228.41206668333334,3.8068677780555555,-0.417994,-0.418196,0.00020200000000003548
13704.857001,-0.417945,228.41428335,3.8069047225,-0.417994,-0.418196,0.00020200000000003548
13704.993001,-0.417917,228.4165500166667,3.806942500277778,-0.417997,-0.418196,0.00019900000000000473
13705.124001,-0.417974,228.41873335,3.8069788891666665,-0.418003,-0.418196,0.00019299999999999873
13705.254001,-0.418011,228.42090001666665,3.8070150002777776,-0.418003,-0.418196,0.00019299999999999873
13705.388001,-0.417971,228.42313335,3.8070522225,-0.418003,-0.418196,0.00019299999999999873
13705.517001,-0.417946,228.42528335,3.8070880558333333,-0.418011,-0.418196,0.00018499999999999073
13705.650001,-0.418038,228.42750001666667,3.807125000277778,-0.418017,-0.418196,0.00017899999999998473
13705.786001,-0.418058,228.42976668333333,3.8071627780555555,-0.418017,-0.418196,0.00017899999999998473
13705.921001,-0.417997,228.43201668333333,3.807200278055556,-0.418017,-0.418196,0.00017899999999998473
13706.053001,-0.417994,228.43421668333335,3.8072369447222223,-0.418021,-0.418196,0.00017500000000003624
13706.181001,-0.418097,228.4363500166667,3.807272500277778,-0.418032,-0.418196,0.00016399999999999748
13706.314001,-0.418087,228.43856668333333,3.807309444722222,-0.418033,-0.418196,0.00016300000000002424
13706.445001,-0.418003,228.44075001666667,3.807345833611111,-0.418033,-0.418196,0.00016300000000002424
13706.577001,-0.418033,228.44295001666666,3.8073825002777775,-0.418035,-0.418196,0.00016100000000002224
13706.709001,-0.418103,228.44515001666664,3.8074191669444444,-0.418038,-0.418196,0.00015799999999999148
13706.841001,-0.418072,228.4473500166667,3.8074558336111113,-0.418058,-0.418196,0.000138000000000027
13706.976001,-0.418032,228.4496000166667,3.807493333611111,-0.418058,-0.418196,0.000138000000000027
13707.107001,-0.418075,228.45178335,3.8075297225,-0.418058,-0.418196,0.000138000000000027
13707.239001,-0.418104,228.45398335,3.8075663891666665,-0.418059,-0.418196,0.00013699999999999823
13707.369001,-0.418059,228.45615001666664,3.8076025002777776,-0.418072,-0.418196,0.000124000000000013
13707.500001,-0.418021,228.45833335,3.807638889166667,-0.418072,-0.418196,0.000124000000000013
13707.633001,-0.418103,228.46055001666667,3.807675833611111,-0.418072,-0.418196,0.000124000000000013
13707.766001,-0.418127,228.46276668333334,3.8077127780555555,-0.418072,-0.418196,0.000124000000000013
13707.897001,-0.418022,228.46495001666665,3.8077491669444443,-0.418065,-0.418196,0.00013099999999999223
13708.031001,-0.418035,228.46718335,3.8077863891666666,-0.418065,-0.418196,0.00013099999999999223
13708.161001,-0.418125,228.46935001666668,3.8078225002777777,-0.418072,-0.418196,0.000124000000000013
13708.294001,-0.418103,228.47156668333335,3.8078594447222223,-0.418072,-0.418196,0.000124000000000013
13708.427001,-0.418037,228.47378335,3.807896389166667,-0.418065,-0.418196,0.00013099999999999223
13708.558001,-0.418033,228.47596668333333,3.807932778055555,-0.418065,-0.418196,0.00013099999999999223
13708.690001,-0.418121,228.47816668333334,3.8079694447222225,-0.418065,-0.418196,0.00013099999999999223
13708.823001,-0.418114,228.48038335,3.8080063891666667,-0.418065,-0.418196,0.00013099999999999223
13708.956001,-0.418053,228.48260001666668,3.8080433336111112,-0.418069,-0.418196,0.00012699999999998823
13709.089001,-0.418065,228.48481668333335,3.808080278055556,-0.418069,-0.418196,0.00012699999999998823
13709.227001,-0.418097,228.4871166833333,3.8081186113888887,-0.418069,-0.418196,0.00012699999999998823
13709.357001,-0.418057,228.48928335,3.8081547225,-0.418069,-0.418196,0.00012699999999998823
13709.490001,-0.418021,228.49150001666666,3.8081916669444444,-0.418069,-0.418196,0.00012699999999998823
13709.617001,-0.418103,228.49361668333333,3.8082269447222226,-0.418069,-0.418196,0.00012699999999998823
13709.750001,-0.418152,228.49583335,3.8082638891666667,-0.418069,-0.418196,0.00012699999999998823
13709.881001,-0.418054,228.49801668333333,3.8083002780555555,-0.418069,-0.418196,0.00012699999999998823
13710.012001,-0.418055,228.50020001666664,3.8083366669444443,-0.418069,-0.418196,0.00012699999999998823
13710.144001,-0.418111,228.50240001666668,3.808373333611111,-0.418091,-0.418196,0.00010500000000002174
13710.279001,-0.418105,228.5046500166667,3.8084108336111115,-0.418091,-0.418196,0.00010500000000002174
13710.412001,-0.418069,228.50686668333336,3.8084477780555557,-0.418069,-0.418196,0.00012699999999998823
13710.545001,-0.418059,228.50908335,3.8084847225000003,-0.418069,-0.418196,0.00012699999999998823
13710.679001,-0.41813,228.51131668333335,3.8085219447222225,-0.418091,-0.418196,0.00010500000000002174
13710.815001,-0.418142,228.51358335,3.8085597225,-0.418091,-0.418196,0.00010500000000002174
13710.948001,-0.418058,228.51580001666667,3.8085966669444447,-0.418091,-0.418196,0.00010500000000002174
13711.080001,-0.418041,228.51800001666666,3.808633333611111,-0.418091,-0.418196,0.00010500000000002174
13711.216001,-0.418128,228.52026668333335,3.808671111388889,-0.418091,-0.418196,0.00010500000000002174
13711.350001,-0.418091,228.52250001666667,3.8087083336111114,-0.418091,-0.418196,0.00010500000000002174
13711.482001,-0.418046,228.52470001666669,3.808745000277778,-0.418091,-0.418196,0.00010500000000002174
13711.613001,-0.418091,228.52688335,3.8087813891666666,-0.418091,-0.418196,0.00010500000000002174
13711.746001,-0.418128,228.52910001666666,3.8088183336111108,-0.418091,-0.418196,0.00010500000000002174
13711.877001,-0.418038,228.53128335000002,3.8088547225,-0.418091,-0.418196,0.00010500000000002174
13712.009001,-0.418047,228.53348335,3.808891389166667,-0.418091,-0.418196,0.00010500000000002174
13712.138001,-0.418126,228.53563334999998,3.8089272225,-0.418091,-0.418196,0.00010500000000002174
13712.270001,-0.418106,228.53783335,3.808963889166667,-0.418091,-0.418196,0.00010500000000002174
13712.399001,-0.418045,228.53998335,3.8089997225,-0.418086,-0.418196,0.00010999999999999899
13712.530001,-0.418024,228.5421666833333,3.8090361113888886,-0.418086,-0.418196,0.00010999999999999899
13712.662001,-0.418124,228.54436668333335,3.8090727780555556,-0.418089,-0.418196,0.00010700000000002374
13712.795001,-0.418121,228.54658335000002,3.8091097225,-0.418089,-0.418196,0.00010700000000002374
13712.926001,-0.418046,228.54876668333333,3.809146111388889,-0.418086,-0.418196,0.00010999999999999899
13713.060001,-0.418041,228.55100001666668,3.809183333611111,-0.418086,-0.418196,0.00010999999999999899
13713.194001,-0.418108,228.55323335,3.8092205558333334,-0.418086,-0.418196,0.00010999999999999899
13713.326001,-0.418093,228.55543335,3.8092572225,-0.418086,-0.418196,0.00010999999999999899
13713.460001,-0.418046,228.55766668333334,3.809294444722222,-0.418086,-0.418196,0.00010999999999999899
13713.594001,-0.418074,228.55990001666666,3.8093316669444444,-0.418086,-0.418196,0.00010999999999999899
13713.724001,-0.418126,228.56206668333334,3.8093677780555555,-0.418086,-0.418196,0.00010999999999999899
13713.855001,-0.418086,228.56425001666668,3.8094041669444443,-0.418086,-0.418196,0.00010999999999999899
13713.991001,-0.418051,228.56651668333333,3.8094419447222223,-0.418086,-0.418196,0.00010999999999999899
13714.122001,-0.418089,228.56870001666667,3.809478333611111,-0.418086,-0.418196,0.00010999999999999899
13714.255001,-0.418123,228.57091668333334,3.8095152780555552,-0.418086,-0.418196,0.00010999999999999899
13714.388001,-0.418044,228.57313334999998,3.8095522225,-0.418074,-0.418196,0.00012200000000001099
13714.519001,-0.418054,228.57531668333334,3.809588611388889,-0.418074,-0.418196,0.00012200000000001099
13714.649001,-0.418117,228.57748335,3.8096247224999997,-0.418074,-0.418196,0.00012200000000001099
13714.783001,-0.418131,228.57971668333332,3.809661944722222,-0.41806,-0.418196,0.000136000000000025
13714.913001,-0.41806,228.58188335000003,3.8096980558333335,-0.418055,-0.418196,0.00014100000000000223
13715.042001,-0.418046,228.58403335,3.8097338891666666,-0.418055,-0.418196,0.00014100000000000223
13715.173001,-0.418108,228.58621668333333,3.8097702780555553,-0.418054,-0.418196,0.000142000000000031
13715.308001,-0.418099,228.58846668333334,3.8098077780555553,-0.418051,-0.418196,0.00014500000000000624
13715.438001,-0.418047,228.59063335000002,3.809843889166667,-0.418047,-0.418196,0.00014900000000001024
13715.571001,-0.418044,228.59285001666666,3.809880833611111,-0.418046,-0.418196,0.000150000000000039
13715.704001,-0.418105,228.59506668333333,3.8099177780555555,-0.418044,-0.418196,0.00015199999999998548
13715.837001,-0.418055,228.59728335,3.8099547225,-0.418044,-0.418196,0.00015199999999998548
13715.969001,-0.417965,228.59948334999999,3.8099913891666666,-0.418014,-0.418196,0.00018200000000001548
13716.099001,-0.417984,228.60165001666667,3.8100275002777777,-0.418005,-0.418196,0.00019099999999999673
13716.231001,-0.418005,228.60385001666666,3.8100641669444446,-0.417985,-0.418196,0.00021100000000001673
13716.366001,-0.417953,228.60610001666666,3.8101016669444445,-0.417984,-0.418196,0.00021199999999998997
13716.499001,-0.41791,228.60831668333333,3.810138611388889,-0.417975,-0.418196,0.00022100000000002673
13716.630001,-0.418014,228.61050001666666,3.8101750002777774,-0.41797,-0.418196,0.00022600000000000398
13716.766001,-0.417985,228.61276668333332,3.8102127780555555,-0.417966,-0.418196,0.00023000000000000798
13716.901001,-0.417916,228.61501668333332,3.8102502780555554,-0.417965,-0.418196,0.00023100000000003673
13717.034001,-0.417901,228.61723335,3.8102872225,-0.417958,-0.418196,0.00023800000000001598
13717.170001,-0.41797,228.61950001666668,3.810325000277778,-0.417955,-0.418196,0.00024099999999999122
13717.306001,-0.417958,228.62176668333333,3.8103627780555556,-0.417955,-0.418196,0.00024099999999999122
13717.436001,-0.417897,228.62393335,3.8103988891666667,-0.417953,-0.418196,0.00024299999999999322
13717.567001,-0.4179,228.62611668333332,3.8104352780555555,-0.417943,-0.418196,0.0002530000000000032
13717.699001,-0.417975,228.62831668333334,3.8104719447222224,-0.417943,-0.418196,0.0002530000000000032
13717.831001,-0.417955,228.63051668333335,3.810508611388889,-0.417943,-0.418196,0.0002530000000000032
13717.960001,-0.41791,228.63266668333333,3.810544444722222,-0.417925,-0.418196,0.0002710000000000212
13718.096001,-0.417909,228.63493335,3.8105822225,-0.417925,-0.418196,0.0002710000000000212
13718.227001,-0.417966,228.63711668333332,3.8106186113888887,-0.417925,-0.418196,0.0002710000000000212
13718.363001,-0.417925,228.63938335,3.8106563891666667,-0.417925,-0.418196,0.0002710000000000212
13718.496001,-0.41789,228.64160001666667,3.810693333611111,-0.417925,-0.418196,0.0002710000000000212
13718.626001,-0.417943,228.64376668333335,3.8107294447222224,-0.417925,-0.418196,0.0002710000000000212
13718.759001,-0.417959,228.64598335,3.8107663891666665,-0.417925,-0.418196,0.0002710000000000212
13718.891001,-0.417882,228.64818335,3.8108030558333335,-0.417925,-0.418196,0.0002710000000000212
13719.022001,-0.417913,228.65036668333332,3.8108394447222222,-0.417925,-0.418196,0.0002710000000000212
13719.151001,-0.417952,228.65251668333335,3.8108752780555557,-0.417925,-0.418196,0.0002710000000000212
13719.286001,-0.417967,228.65476668333335,3.8109127780555556,-0.417925,-0.418196,0.0002710000000000212
13719.418001,-0.41786,228.65696668333334,3.810949444722222,-0.417913,-0.418196,0.0002830000000000332
13719.548001,-0.417869,228.65913335,3.810985555833333,-0.417913,-0.418196,0.0002830000000000332
13719.683001,-0.417937,228.66138335,3.811023055833333,-0.417925,-0.418196,0.0002710000000000212
13719.816001,-0.417967,228.66360001666666,3.8110600002777777,-0.417925,-0.418196,0.0002710000000000212
13719.949001,-0.417894,228.66581668333336,3.8110969447222223,-0.417913,-0.418196,0.0002830000000000332
13720.082001,-0.417911,228.66803335,3.811133889166667,-0.417913,-0.418196,0.0002830000000000332
13720.213001,-0.417965,228.67021668333334,3.8111702780555556,-0.417913,-0.418196,0.0002830000000000332
13720.343001,-0.417925,228.67238335,3.8112063891666663,-0.417913,-0.418196,0.0002830000000000332
13720.472001,-0.417882,228.67453335,3.8112422225,-0.417913,-0.418196,0.0002830000000000332
13720.601001,-0.417902,228.67668335000002,3.8112780558333337,-0.417911,-0.418196,0.0002850000000000352
13720.730001,-0.417929,228.67883335,3.8113138891666667,-0.417911,-0.418196,0.0002850000000000352
13720.863001,-0.417906,228.68105001666666,3.811350833611111,-0.417907,-0.418196,0.0002890000000000392
13720.995001,-0.417872,228.68325001666665,3.8113875002777777,-0.417907,-0.418196,0.0002890000000000392
13721.129001,-0.417931,228.68548335,3.8114247225,-0.417907,-0.418196,0.0002890000000000392
13721.257001,-0.41794,228.68761668333335,3.8114602780555558,-0.417906,-0.418196,0.00029000000000001247
13721.388001,-0.417873,228.68980001666665,3.811496666944444,-0.417902,-0.418196,0.00029400000000001647
13721.519001,-0.41787,228.69198335000002,3.8115330558333333,-0.417902,-0.418196,0.00029400000000001647
13721.651001,-0.417934,228.69418335,3.8115697225000003,-0.417882,-0.418196,0.00031400000000003647
13721.785001,-0.41794,228.69641668333333,3.811606944722222,-0.41788,-0.418196,0.00031600000000003847
13721.918001,-0.417862,228.69863335,3.8116438891666666,-0.417873,-0.418196,0.0003230000000000177
13722.051001,-0.41788,228.70085001666666,3.811680833611111,-0.417872,-0.418196,0.00032399999999999096
13722.186001,-0.417918,228.70310001666667,3.811718333611111,-0.41787,-0.418196,0.00032599999999999296
13722.316001,-0.417907,228.70526668333332,3.811754444722222,-0.417862,-0.418196,0.00033400000000000096
13722.451001,-0.417824,228.70751668333332,3.811791944722222,-0.417844,-0.418196,0.00035200000000001896
13722.585001,-0.417796,228.70975001666665,3.8118291669444444,-0.417824,-0.418196,0.00037200000000003897
13722.718001,-0.417844,228.71196668333332,3.8118661113888885,-0.417796,-0.418196,0.00040000000000001146
13722.856001,-0.417786,228.71426668333334,3.8119044447222223,-0.417791,-0.418196,0.0004049999999999887
13722.994001,-0.417722,228.71656668333333,3.8119427780555553,-0.417786,-0.418196,0.00041000000000002146
13723.131001,-0.417791,228.71885001666666,3.811980833611111,-0.417784,-0.418196,0.00041200000000002346
13723.268001,-0.417784,228.72113335,3.8120188891666666,-0.41774,-0.418196,0.00045600000000001195
13723.402001,-0.417702,228.72336668333335,3.812056111388889,-0.41773,-0.418196,0.00046600000000002195
13723.536001,-0.417679,228.72560001666668,3.812093333611111,-0.417724,-0.418196,0.00047200000000002795
13723.669001,-0.41774,228.72781668333334,3.8121302780555557,-0.417722,-0.418196,0.00047400000000002995
13723.800001,-0.417724,228.73000001666665,3.8121666669444445,-0.417704,-0.418196,0.0004919999999999924
13723.932001,-0.417657,228.73220001666667,3.812203333611111,-0.417702,-0.418196,0.0004939999999999944
13724.065001,-0.417646,228.73441668333334,3.812240278055556,-0.41769,-0.418196,0.0005060000000000064
13724.202001,-0.41773,228.73670001666667,3.8122783336111112,-0.41769,-0.418196,0.0005060000000000064
13724.334001,-0.417704,228.73890001666666,3.8123150002777777,-0.417687,-0.418196,0.0005090000000000372
13724.468001,-0.417627,228.74113334999998,3.8123522225,-0.417679,-0.418196,0.0005169999999999897
13724.600001,-0.417667,228.74333335,3.812388889166667,-0.417678,-0.418196,0.0005180000000000184
13724.734001,-0.417687,228.74556668333335,3.812426111388889,-0.417667,-0.418196,0.0005290000000000017
13724.868001,-0.417631,228.74780001666667,3.8124633336111113,-0.417664,-0.418196,0.0005320000000000324
13724.999001,-0.417618,228.74998335,3.8124997225,-0.417657,-0.418196,0.0005390000000000117
13725.132001,-0.417678,228.75220001666668,3.8125366669444443,-0.417655,-0.418196,0.0005410000000000137
13725.264001,-0.41769,228.75440001666666,3.812573333611111,-0.417648,-0.418196,0.0005479999999999929
13725.396001,-0.417604,228.75660001666665,3.8126100002777776,-0.417646,-0.418196,0.0005499999999999949
13725.529001,-0.417589,228.75881668333335,3.8126469447222227,-0.417637,-0.418196,0.0005590000000000317
13725.665001,-0.417696,228.76108334999998,3.8126847225,-0.417637,-0.418196,0.0005590000000000317
13725.797001,-0.417664,228.76328335000002,3.8127213891666667,-0.417635,-0.418196,0.0005610000000000337
13725.934001,-0.41759,228.76556668333333,3.812759444722222,-0.417631,-0.418196,0.0005650000000000377
13726.067001,-0.417589,228.76778335,3.8127963891666665,-0.417631,-0.418196,0.0005650000000000377
13726.199001,-0.417655,228.76998335000002,3.8128330558333334,-0.417618,-0.418196,0.0005780000000000229
13726.332001,-0.417648,228.7722000166667,3.812870000277778,-0.417618,-0.418196,0.0005780000000000229
13726.468001,-0.417565,228.77446668333332,3.812907778055555,-0.417616,-0.418196,0.0005800000000000249
13726.602001,-0.417616,228.77670001666667,3.8129450002777774,-0.417604,-0.418196,0.0005920000000000369
13726.734001,-0.417637,228.77890001666668,3.8129816669444447,-0.417604,-0.418196,0.0005920000000000369
13726.869001,-0.417584,228.78115001666666,3.813019166944444,-0.417594,-0.418196,0.0006019999999999914
13727.004001,-0.417574,228.78340001666666,3.813056666944444,-0.41759,-0.418196,0.0006059999999999954
13727.137001,-0.417637,228.78561668333333,3.8130936113888887,-0.417591,-0.418196,0.0006050000000000222
13727.275001,-0.417635,228.78791668333332,3.813131944722222,-0.417591,-0.418196,0.0006050000000000222
13727.409001,-0.417563,228.79015001666667,3.8131691669444443,-0.41759,-0.418196,0.0006059999999999954
13727.540001,-0.417541,228.79233334999998,3.813205555833333,-0.417589,-0.418196,0.0006070000000000242
13727.677001,-0.417604,228.79461668333335,3.813243611388889,-0.417591,-0.418196,0.0006050000000000222
13727.808001,-0.41762,228.79680001666665,3.8132800002777776,-0.417591,-0.418196,0.0006050000000000222
13727.945001,-0.41755,228.79908335,3.8133180558333333,-0.417584,-0.418196,0.0006120000000000014
13728.076001,-0.417539,228.80126668333332,3.813354444722222,-0.417584,-0.418196,0.0006120000000000014
13728.210001,-0.417574,228.80350001666665,3.8133916669444443,-0.417574,-0.418196,0.0006220000000000114
13728.344001,-0.417594,228.80573335,3.8134288891666666,-0.417574,-0.418196,0.0006220000000000114
13728.477001,-0.417544,228.80795001666667,3.813465833611111,-0.417573,-0.418196,0.0006229999999999847
13728.613001,-0.417591,228.81021668333332,3.8135036113888887,-0.417568,-0.418196,0.0006280000000000174
13728.747001,-0.417615,228.81245001666667,3.813540833611111,-0.417568,-0.418196,0.0006280000000000174
13728.885001,-0.417543,228.81475001666666,3.8135791669444448,-0.417565,-0.418196,0.0006309999999999927
13729.019001,-0.417523,228.81698335000002,3.813616389166667,-0.417565,-0.418196,0.0006309999999999927
13729.159001,-0.417602,228.81931668333334,3.8136552780555557,-0.417568,-0.418196,0.0006280000000000174
13729.294001,-0.417609,228.82156668333334,3.8136927780555556,-0.417568,-0.418196,0.0006280000000000174
13729.430001,-0.41752,228.82383335,3.8137305558333336,-0.417565,-0.418196,0.0006309999999999927
13729.564001,-0.417501,228.82606668333335,3.813767778055556,-0.417565,-0.418196,0.0006309999999999927
13729.698001,-0.417565,228.82830001666667,3.813805000277778,-0.417568,-0.418196,0.0006280000000000174
13729.835001,-0.417573,228.83058334999998,3.8138430558333334,-0.417568,-0.418196,0.0006280000000000174
13729.970001,-0.417517,228.83283335,3.8138805558333333,-0.417565,-0.418196,0.0006309999999999927
13730.107001,-0.417568,228.83511668333333,3.813918611388889,-0.417565,-0.418196,0.0006309999999999927
13730.240001,-0.417599,228.83733335,3.8139555558333336,-0.417565,-0.418196,0.0006309999999999927
13730.376001,-0.41752,228.83960001666668,3.813993333611111,-0.417549,-0.418196,0.0006470000000000087
13730.513001,-0.417502,228.84188335,3.8140313891666664,-0.417549,-0.418196,0.0006470000000000087
13730.649001,-0.417604,228.84415001666667,3.8140691669444444,-0.417565,-0.418196,0.0006309999999999927
13730.782001,-0.417588,228.84636668333331,3.8141061113888886,-0.417565,-0.418196,0.0006309999999999927
13730.916001,-0.417517,228.84860001666667,3.814143333611111,-0.417549,-0.418196,0.0006470000000000087
13731.052001,-0.417523,228.85086668333332,3.814181111388889,-0.417549,-0.418196,0.0006470000000000087
13731.187001,-0.417587,228.85311668333333,3.8142186113888887,-0.417565,-0.418196,0.0006309999999999927
13731.324001,-0.417599,228.8554000166667,3.814256666944445,-0.417558,-0.418196,0.0006380000000000274
13731.462001,-0.417491,228.85770001666666,3.814295000277778,-0.417549,-0.418196,0.0006470000000000087
13731.596001,-0.417533,228.85993335,3.8143322225,-0.417558,-0.418196,0.0006380000000000274
13731.729001,-0.417575,228.86215001666667,3.814369166944444,-0.417558,-0.418196,0.0006380000000000274
13731.862001,-0.417549,228.86436668333332,3.8144061113888887,-0.417549,-0.418196,0.0006470000000000087
13732.001001,-0.417508,228.86668335000002,3.8144447225,-0.417549,-0.418196,0.0006470000000000087
13732.133001,-0.41759,228.86888335,3.8144813891666667,-0.417558,-0.418196,0.0006380000000000274
13732.278001,-0.417568,228.87130001666668,3.8145216669444446,-0.417549,-0.418196,0.0006470000000000087
13732.422001,-0.417527,228.87370001666667,3.814561666944445,-0.417546,-0.418196,0.0006500000000000394
13732.569001,-0.417515,228.87615001666666,3.8146025002777777,-0.417549,-0.418196,0.0006470000000000087
13732.716001,-0.417587,228.87860001666667,3.8146433336111114,-0.417558,-0.418196,0.0006380000000000274
13732.850001,-0.417558,228.88083335000002,3.8146805558333337,-0.417549,-0.418196,0.0006470000000000087
13732.995001,-0.417522,228.88325001666666,3.814720833611111,-0.417546,-0.418196,0.0006500000000000394
13733.137001,-0.41759,228.88561668333332,3.814760278055555,-0.417549,-0.418196,0.0006470000000000087
13733.278001,-0.417576,228.88796668333333,3.8147994447222224,-0.417549,-0.418196,0.0006470000000000087
13733.421001,-0.41751,228.89035001666667,3.8148391669444446,-0.417549,-0.418196,0.0006470000000000087
13733.569001,-0.417526,228.89281668333334,3.8148802780555555,-0.417549,-0.418196,0.0006470000000000087
13733.711001,-0.417603,228.89518335,3.8149197225,-0.417558,-0.418196,0.0006380000000000274
13733.854001,-0.417546,228.89756668333334,3.814959444722222,-0.417558,-0.418196,0.0006380000000000274
13733.997001,-0.417536,228.89995001666665,3.8149991669444443,-0.417558,-0.418196,0.0006380000000000274
13734.139001,-0.417591,228.90231668333334,3.815038611388889,-0.417561,-0.418196,0.0006349999999999967
13734.288001,-0.417607,228.90480001666668,3.815080000277778,-0.417564,-0.418196,0.0006320000000000214
13734.435001,-0.417531,228.90725001666667,3.815120833611111,-0.417561,-0.418196,0.0006349999999999967
13734.579001,-0.417527,228.90965001666666,3.815160833611111,-0.417564,-0.418196,0.0006320000000000214
13734.728001,-0.417617,228.91213335,3.8152022225,-0.417576,-0.418196,0.0006200000000000094
13734.879001,-0.417542,228.91465001666666,3.8152441669444443,-0.417564,-0.418196,0.0006320000000000214
13735.023001,-0.417549,228.91705001666665,3.815284166944444,-0.417561,-0.418196,0.0006349999999999967
13735.159001,-0.417607,228.91931668333334,3.815321944722222,-0.417564,-0.418196,0.0006320000000000214
13735.295001,-0.417611,228.92158335000002,3.8153597225,-0.41758,-0.418196,0.0006160000000000054
13735.433001,-0.417561,228.92388334999998,3.815398055833333,-0.417564,-0.418196,0.0006320000000000214
13735.571001,-0.417564,228.92618335,3.815436389166667,-0.41758,-0.418196,0.0006160000000000054
13735.708001,-0.417593,228.92846668333334,3.8154744447222226,-0.417591,-0.418196,0.0006050000000000222
13735.846001,-0.417597,228.93076668333333,3.8155127780555556,-0.41758,-0.418196,0.0006160000000000054
13735.981001,-0.417556,228.93301668333334,3.8155502780555555,-0.417566,-0.418196,0.0006300000000000194
13736.118001,-0.41758,228.93530001666667,3.815588333611111,-0.41758,-0.418196,0.0006160000000000054
13736.253001,-0.417618,228.93755001666665,3.815625833611111,-0.417593,-0.418196,0.0006030000000000202
13736.396001,-0.417548,228.93993335,3.8156655558333332,-0.41758,-0.418196,0.0006160000000000054
13736.537001,-0.417558,228.94228335,3.8157047225,-0.417593,-0.418196,0.0006030000000000202
13736.680001,-0.417623,228.94466668333334,3.815744444722222,-0.417597,-0.418196,0.0005990000000000162
13736.824001,-0.417613,228.94706668333336,3.8157844447222224,-0.417593,-0.418196,0.0006030000000000202
13736.974001,-0.417529,228.94956668333333,3.815826111388889,-0.417584,-0.418196,0.0006120000000000014
13737.124001,-0.417634,228.95206668333333,3.8158677780555554,-0.417593,-0.418196,0.0006030000000000202
13737.268001,-0.417641,228.95446668333335,3.8159077780555557,-0.417597,-0.418196,0.0005990000000000162
13737.412001,-0.41754,228.95686668333335,3.8159477780555555,-0.417597,-0.418196,0.0005990000000000162
13737.558001,-0.417566,228.95930001666665,3.815988333611111,-0.417613,-0.418196,0.0005830000000000002
13737.708001,-0.417622,228.96180001666667,3.816030000277778,-0.417618,-0.418196,0.0005780000000000229
13737.842001,-0.41763,228.96403335000002,3.8160672225,-0.417618,-0.418196,0.0005780000000000229
13737.990001,-0.41756,228.96650001666666,3.816108333611111,-0.417613,-0.418196,0.0005830000000000002
13738.126001,-0.417639,228.96876668333334,3.816146111388889,-0.417622,-0.418196,0.0005740000000000189
13738.259001,-0.41764,228.97098335,3.8161830558333336,-0.417623,-0.418196,0.0005729999999999902
13738.405001,-0.417562,228.9734166833333,3.8162236113888888,-0.417622,-0.418196,0.0005740000000000189
13738.546001,-0.417584,228.97576668333335,3.8162627780555556,-0.417626,-0.418196,0.0005700000000000149
13738.684001,-0.417651,228.97806668333334,3.816301111388889,-0.41763,-0.418196,0.0005660000000000109
13738.827001,-0.417648,228.98045001666665,3.816340833611111,-0.417626,-0.418196,0.0005700000000000149
13738.971001,-0.417583,228.98285001666667,3.816380833611111,-0.417622,-0.418196,0.0005740000000000189
13739.113001,-0.417635,228.98521668333333,3.8164202780555554,-0.417626,-0.418196,0.0005700000000000149
13739.254001,-0.41767,228.9875666833333,3.816459444722222,-0.41763,-0.418196,0.0005660000000000109
13739.397001,-0.417582,228.98995001666665,3.8164991669444444,-0.41763,-0.418196,0.0005660000000000109
13739.538001,-0.41757,228.9923000166667,3.816538333611111,-0.417635,-0.418196,0.0005610000000000337
13739.677001,-0.417651,228.99461668333333,3.816576944722222,-0.417639,-0.418196,0.0005570000000000297
